TotalFinishedArea,LivingUnits,TotalAppraisedValue,SaleYear,SaleMonth,PriceRatio,AssrLandUse_APT FOUR,AssrLandUse_CONDOMINIMUM,AssrLandUse_MULTI DWLG,AssrLandUse_ONE FAMILY,AssrLandUse_THREE FAMILY,AssrLandUse_TWO FAMILY
3430.80001,2.0,281400,2021,3,1.0376687988628288,False,False,False,False,False,True
2115.25,1.0,242300,2024,4,1.341312422616591,False,False,False,True,False,False
1786.0,1.0,175800,2021,12,0.7394766780432309,False,False,False,True,False,False
2508.0,3.0,278700,2022,4,1.3491209185504127,False,False,False,False,True,False
2706.5,3.0,195500,2021,8,0.8631713554987213,False,False,False,False,True,False
3098.5,3.0,239200,2020,10,1.275083612040134,False,False,False,False,True,False
573.0,1.0,46500,2021,11,1.1827956989247312,False,True,False,False,False,False
776.0,1.0,64800,2024,7,1.1574074074074074,False,True,False,False,False,False
1975.0,2.0,204000,2022,3,0.9754901960784312,False,False,False,False,False,True
2531.0,1.0,259300,2022,6,0.9826455842653298,False,False,False,True,False,False
2304.00001,2.0,216800,2022,6,1.0931734317343174,False,False,False,False,False,True
4031.5,3.0,322100,2020,10,0.8848183793852841,False,False,False,False,True,False
1799.0,1.0,173500,2024,1,0.8069164265129684,False,False,False,True,False,False
3772.0,3.0,245600,2022,8,0.8143322475570033,False,False,False,False,True,False
2467.25,1.0,250100,2021,7,1.0635745701719312,False,False,False,True,False,False
4200.0,3.0,302100,2021,11,1.125455147302218,False,False,False,False,True,False
4200.0,3.0,298200,2022,7,1.2240107310529846,False,False,False,False,True,False
3741.0,3.0,314500,2020,12,1.0015898251192368,False,False,False,False,True,False
2177.70001,1.0,241900,2022,4,0.7730467135179826,False,False,False,True,False,False
3127.5,3.0,224500,2021,12,1.135857461024499,False,False,False,False,True,False
2184.0,2.0,212000,2023,10,1.4150943396226414,False,False,False,False,False,True
3957.0,3.0,249200,2023,7,1.404494382022472,False,False,False,False,True,False
2803.75,3.0,209700,2021,4,0.8106819265617549,False,False,False,False,True,False
1172.0,1.0,158000,2024,4,1.4556962025316456,False,False,False,True,False,False
1172.0,1.0,158000,2022,5,0.6740506329113924,False,False,False,True,False,False
1172.0,1.0,179200,2021,5,1.0597098214285714,False,False,False,True,False,False
1171.0,1.0,142900,2022,12,0.8047585724282715,False,False,False,True,False,False
1172.0,1.0,180800,2020,10,1.0619469026548674,False,False,False,True,False,False
2131.25,2.0,168100,2022,4,1.0196311719214752,False,False,False,False,False,True
2131.25,2.0,195600,2021,12,1.4826175869120657,False,False,False,False,False,True
2131.25,2.0,195600,2021,3,0.7617586912065439,False,False,False,False,False,True
2480.0,2.0,180100,2020,12,1.2215435868961688,False,False,False,False,False,True
2608.375,2.0,220700,2022,6,1.0647938377888535,False,False,False,False,False,True
3742.5,3.0,232000,2023,7,1.4008620689655171,False,False,False,False,True,False
3742.5,3.0,240000,2023,4,0.9375,False,False,False,False,True,False
2661.60001,2.0,219200,2023,9,1.3617700729927007,False,False,False,False,False,True
2661.60001,2.0,219200,2024,8,1.45985401459854,False,False,False,False,False,True
2575.0,2.0,240000,2021,4,0.7208333333333333,False,False,False,False,False,True
2195.5,2.0,223600,2022,8,1.2745974955277282,False,False,False,False,False,True
2633.75,2.0,185700,2021,6,0.6588583737210555,False,False,False,False,False,True
761.75,1.0,139900,2022,3,0.9756969263759828,False,False,False,True,False,False
3307.5,3.0,236800,2022,9,1.3302364864864864,False,False,False,False,True,False
2829.0,3.0,230200,2020,11,1.1203301476976542,False,False,False,False,True,False
3775.75,2.0,312400,2022,1,0.9923175416133164,False,False,False,False,False,True
3933.875,2.0,293900,2023,4,1.0343654304185097,False,False,False,False,False,True
3800.5,2.0,276300,2024,4,1.2667390517553383,False,False,False,False,False,True
2934.0,3.0,249500,2022,12,1.2625250501002003,False,False,False,False,True,False
3594.25,2.0,274300,2022,2,0.6379876048122494,False,False,False,False,False,True
3594.25,2.0,274300,2024,9,1.2486328837039735,False,False,False,False,False,True
3440.75,3.0,235300,2021,12,1.2664683382915427,False,False,False,False,True,False
2977.0,1.0,269900,2021,4,1.055120414968507,False,False,False,True,False,False
3134.00001,2.0,283800,2022,7,1.0042283298097252,False,False,False,False,False,True
2648.0,2.0,256500,2021,11,0.7407407407407407,False,False,False,False,False,True
3740.0,3.0,258200,2022,10,1.2780790085205267,False,False,False,False,True,False
3988.55001,4.0,229200,2023,1,1.3961605584642234,True,False,False,False,False,False
616.0,1.0,101000,2022,5,0.7970297029702971,False,False,False,True,False,False
3516.775,3.0,238300,2021,5,1.1330255979857322,False,False,False,False,True,False
3651.0,3.0,307100,2022,11,1.2627808531422988,False,False,False,False,True,False
1960.0,2.0,196900,2020,12,0.9141696292534282,False,False,False,False,False,True
2263.0,2.0,205700,2022,2,1.1327175498298494,False,False,False,False,False,True
3368.5,3.0,107300,2021,11,0.7921714818266542,False,False,False,False,True,False
1516.0,1.0,96200,2023,2,1.2474012474012477,False,False,False,True,False,False
2581.20001,2.0,181500,2021,6,1.0462809917355371,False,False,False,False,False,True
4408.5,3.0,330700,2020,10,0.937405503477472,False,False,False,False,True,False
4242.0,3.0,285500,2023,3,1.0262697022767076,False,False,False,False,True,False
3786.75,3.0,280200,2021,10,0.8922198429693077,False,False,False,False,True,False
4249.96,3.0,303500,2021,6,1.070510708401977,False,False,False,False,True,False
3790.5,3.0,277100,2023,3,1.1728617827499097,False,False,False,False,True,False
3886.5,3.0,64200,2024,8,1.4797507788161994,False,False,False,False,True,False
3401.375,3.0,272100,2022,7,1.047409040793826,False,False,False,False,True,False
2595.0,3.0,300500,2022,11,1.2229617304492513,False,False,False,False,True,False
2716.25,2.0,246500,2022,7,1.1156186612576064,False,False,False,False,False,True
3409.0,3.0,280800,2022,2,0.9330484330484332,False,False,False,False,True,False
2238.0,2.0,168500,2022,1,1.1869436201780414,False,False,False,False,False,True
3058.5,4.0,226400,2021,12,0.7022968197879859,True,False,False,False,False,False
3075.0,2.0,189000,2021,10,1.090952380952381,False,False,False,False,False,True
3265.625,2.0,266100,2022,5,1.2401352874859075,False,False,False,False,False,True
3780.0,3.0,261500,2023,12,1.4340344168260035,False,False,False,False,True,False
3780.0,3.0,261500,2022,5,1.24282982791587,False,False,False,False,True,False
1241.0,1.0,138400,2022,3,0.888728323699422,False,False,False,True,False,False
869.0,1.0,74500,2021,6,1.2067114093959732,False,True,False,False,False,False
923.0,1.0,72500,2021,6,1.013793103448276,False,True,False,False,False,False
923.0,1.0,72500,2021,8,1.0744827586206898,False,True,False,False,False,False
869.0,1.0,78400,2023,3,1.4604591836734695,False,True,False,False,False,False
765.0,1.0,62100,2022,6,1.286634460547504,False,True,False,False,False,False
896.0,1.0,92200,2022,6,0.7049891540130152,False,True,False,False,False,False
1207.0,1.0,104600,2021,3,0.8594646271510517,False,True,False,False,False,False
1208.0,1.0,104600,2022,2,1.1950286806883366,False,True,False,False,False,False
649.0,1.0,56500,2021,12,1.1150442477876106,False,True,False,False,False,False
1187.0,1.0,100900,2020,10,1.0901883052527257,False,True,False,False,False,False
1187.0,1.0,100900,2024,8,1.2249454905847377,False,True,False,False,False,False
923.0,1.0,74700,2022,9,1.2717536813922357,False,True,False,False,False,False
896.0,1.0,78800,2021,9,1.0469543147208122,False,True,False,False,False,False
649.0,1.0,56500,2022,10,0.7964601769911505,False,True,False,False,False,False
1187.0,1.0,100900,2022,7,1.0901883052527257,False,True,False,False,False,False
896.0,1.0,79600,2022,8,1.4447236180904524,False,True,False,False,False,False
1207.0,1.0,107300,2022,5,1.369990680335508,False,True,False,False,False,False
861.0,1.0,77000,2022,3,1.3636363636363635,False,True,False,False,False,False
923.0,1.0,73200,2023,5,1.366120218579235,False,True,False,False,False,False
888.0,1.0,72600,2023,2,1.4462809917355373,False,True,False,False,False,False
923.0,1.0,74500,2022,8,1.3691275167785235,False,True,False,False,False,False
923.0,1.0,74700,2023,7,1.2717536813922357,False,True,False,False,False,False
896.0,1.0,84600,2024,6,1.4893617021276595,False,True,False,False,False,False
1198.0,1.0,143500,2022,6,1.3937282229965158,False,True,False,False,False,False
1207.0,1.0,137000,2023,12,1.167883211678832,False,True,False,False,False,False
861.0,1.0,87600,2022,4,0.9121004566210046,False,True,False,False,False,False
861.0,1.0,87600,2023,3,1.0844748858447488,False,True,False,False,False,False
923.0,1.0,79800,2022,12,1.4411027568922306,False,True,False,False,False,False
888.0,1.0,79100,2023,8,0.7648546144121365,False,True,False,False,False,False
2780.0,1.0,210600,2024,4,1.0916429249762585,False,True,False,False,False,False
861.0,1.0,79300,2023,1,0.9836065573770492,False,True,False,False,False,False
1153.0,1.0,110100,2023,8,1.444141689373297,False,True,False,False,False,False
873.0,1.0,71600,2021,1,1.047486033519553,False,True,False,False,False,False
711.0,1.0,55800,2024,4,1.4874551971326164,False,True,False,False,False,False
1157.0,1.0,103400,2023,6,1.3529980657640233,False,True,False,False,False,False
1153.0,1.0,110100,2021,7,1.0626702997275204,False,True,False,False,False,False
873.0,1.0,71600,2022,8,1.1103351955307263,False,True,False,False,False,False
1157.0,1.0,103400,2024,8,1.4506769825918762,False,True,False,False,False,False
888.0,1.0,76700,2022,3,1.3689700130378095,False,True,False,False,False,False
711.0,1.0,61800,2022,6,1.156957928802589,False,True,False,False,False,False
888.0,1.0,72600,2022,6,1.081267217630854,False,True,False,False,False,False
1171.0,1.0,108600,2023,11,1.3351749539594844,False,True,False,False,False,False
1157.0,1.0,106100,2023,2,1.130065975494816,False,True,False,False,False,False
896.0,1.0,81000,2022,2,1.2037037037037035,False,True,False,False,False,False
873.0,1.0,77400,2022,4,1.0512919896640829,False,True,False,False,False,False
888.0,1.0,77600,2021,7,1.0309278350515465,False,True,False,False,False,False
896.0,1.0,86000,2022,6,0.9883720930232558,False,True,False,False,False,False
1153.0,1.0,142100,2023,11,0.8092892329345531,False,True,False,False,False,False
1161.0,1.0,142400,2022,9,1.1306179775280898,False,True,False,False,False,False
888.0,1.0,79100,2023,3,1.2010113780025284,False,True,False,False,False,False
652.0,1.0,63000,2023,4,1.1111111111111112,False,True,False,False,False,False
652.0,1.0,63000,2022,2,1.1095238095238096,False,True,False,False,False,False
1161.0,1.0,153100,2021,9,0.992815153494448,False,True,False,False,False,False
888.0,1.0,79800,2022,1,1.1779448621553883,False,True,False,False,False,False
2031.5,1.0,286100,2024,6,1.0660608178958406,False,False,False,True,False,False
3937.0,1.0,179000,2022,5,0.7821229050279329,False,False,False,True,False,False
2463.0,2.0,264800,2020,10,0.8308157099697885,False,False,False,False,False,True
3654.5,3.0,377700,2022,9,1.1119936457505957,False,False,False,False,True,False
3654.75,2.0,258000,2022,9,1.2945736434108528,False,False,False,False,False,True
2380.0,2.0,236600,2024,8,1.4370245139475908,False,False,False,False,False,True
9424.0,2.0,1171400,2020,10,0.7256274543281543,False,False,True,False,False,False
9424.0,2.0,1171400,2020,10,0.7256274543281543,False,False,True,False,False,False
3305.375,1.0,405600,2021,11,0.9985207100591716,False,False,False,True,False,False
3339.20001,1.0,516800,2021,8,1.035216718266254,False,False,False,True,False,False
3575.0,1.0,664200,2023,11,1.279735019572418,False,False,False,True,False,False
3575.0,1.0,664200,2022,12,1.2195121951219512,False,False,False,True,False,False
6029.125,1.0,773700,2021,2,1.0081426909654905,False,False,False,True,False,False
645.0,1.0,49300,2020,11,1.0141987829614605,False,True,False,False,False,False
645.0,1.0,49300,2020,11,0.6085192697768763,False,True,False,False,False,False
645.0,1.0,49300,2022,12,1.2576064908722109,False,True,False,False,False,False
645.0,1.0,49300,2023,11,1.2981744421906694,False,True,False,False,False,False
650.0,1.0,49700,2021,5,0.8048289738430584,False,True,False,False,False,False
650.0,1.0,49700,2024,4,1.4285714285714286,False,True,False,False,False,False
650.0,1.0,49700,2024,1,1.403420523138833,False,True,False,False,False,False
650.0,1.0,50800,2023,12,1.279527559055118,False,True,False,False,False,False
675.0,1.0,51500,2023,10,1.3592233009708738,False,True,False,False,False,False
675.0,1.0,51500,2021,8,1.0679611650485437,False,True,False,False,False,False
690.0,1.0,52500,2023,9,1.1904761904761905,False,True,False,False,False,False
685.0,1.0,52200,2021,7,1.293103448275862,False,True,False,False,False,False
685.0,1.0,52200,2024,5,1.206896551724138,False,True,False,False,False,False
690.0,1.0,52500,2024,7,1.1428571428571428,False,True,False,False,False,False
695.0,1.0,52900,2020,11,0.5671077504725898,False,True,False,False,False,False
695.0,1.0,52900,2022,12,1.172022684310019,False,True,False,False,False,False
695.0,1.0,52900,2022,6,1.2287334593572778,False,True,False,False,False,False
695.0,1.0,52900,2020,11,0.5671077504725898,False,True,False,False,False,False
695.0,1.0,52900,2022,12,1.172022684310019,False,True,False,False,False,False
695.0,1.0,52900,2022,3,1.3232514177693762,False,True,False,False,False,False
695.0,1.0,52900,2020,10,1.1323251417769375,False,True,False,False,False,False
950.0,1.0,57000,2021,12,1.1403508771929824,False,True,False,False,False,False
950.0,1.0,57000,2023,12,1.4035087719298245,False,True,False,False,False,False
1040.0,1.0,59400,2020,11,0.5050505050505051,False,True,False,False,False,False
1040.0,1.0,59400,2022,12,1.2626262626262623,False,True,False,False,False,False
1234.0,1.0,111100,2024,7,1.3051305130513051,False,True,False,False,False,False
1235.0,1.0,111100,2022,9,1.035103510351035,False,True,False,False,False,False
1235.0,1.0,111100,2021,8,0.54005400540054,False,True,False,False,False,False
1234.0,1.0,111100,2024,6,1.17011701170117,False,True,False,False,False,False
1330.0,1.0,103000,2023,2,0.986621359223301,False,True,False,False,False,False
1350.0,1.0,106000,2022,3,0.9160377358490566,False,True,False,False,False,False
1350.0,1.0,106700,2023,11,1.1246485473289598,False,True,False,False,False,False
1350.0,1.0,106700,2022,9,0.8903467666354264,False,True,False,False,False,False
1390.0,1.0,110800,2024,1,1.128158844765343,False,True,False,False,False,False
1610.0,1.0,119400,2021,12,0.7705192629815746,False,True,False,False,False,False
2905.625,1.0,215400,2021,6,0.7195914577530177,False,False,False,True,False,False
5973.75,1.0,396900,2024,6,0.8062484252960443,False,False,False,True,False,False
3070.5,2.0,228700,2021,7,0.6777437691298644,False,False,False,False,False,True
3070.5,2.0,228700,2022,5,1.3992129427197202,False,False,False,False,False,True
2960.10001,3.0,207000,2024,4,1.1594202898550725,False,False,False,False,True,False
1870.5,1.0,314300,2022,2,0.779510022271715,False,False,False,True,False,False
1301.0,1.0,140500,2020,10,0.5693950177935944,False,False,False,True,False,False
3094.6,3.0,188500,2023,11,1.0450928381962865,False,False,False,False,True,False
3069.875,1.0,144200,2021,11,1.3869625520110958,False,False,False,True,False,False
4312.25,3.0,251000,2022,1,0.9760956175298804,False,False,False,False,True,False
3078.75,3.0,212000,2023,3,0.7830188679245284,False,False,False,False,True,False
3168.0,3.0,243500,2022,4,1.24435318275154,False,False,False,False,True,False
3168.0,3.0,243500,2023,8,1.4004106776180698,False,False,False,False,True,False
3168.0,3.0,251200,2024,6,1.234076433121019,False,False,False,False,True,False
2533.0,1.0,289900,2023,2,1.1555708865125909,False,False,False,True,False,False
4474.5,3.0,213800,2021,11,0.8419083255378859,False,False,False,False,True,False
2592.0,1.0,321000,2020,12,0.735202492211838,False,False,False,True,False,False
762.0,1.0,47500,2023,9,1.0526315789473684,False,True,False,False,False,False
803.0,1.0,48000,2021,11,1.3541666666666667,False,True,False,False,False,False
804.0,1.0,48000,2022,3,1.0,False,True,False,False,False,False
804.0,1.0,48000,2022,2,1.0416666666666667,False,True,False,False,False,False
735.0,1.0,47200,2022,7,1.3559322033898304,False,True,False,False,False,False
741.0,1.0,41900,2021,4,0.8823866348448688,False,True,False,False,False,False
741.0,1.0,42000,2021,4,1.0084761904761903,False,True,False,False,False,False
782.0,1.0,42500,2021,4,1.0705176470588236,False,True,False,False,False,False
782.0,1.0,42500,2021,4,1.208423529411765,False,True,False,False,False,False
659.0,1.0,39000,2021,4,1.038948717948718,False,True,False,False,False,False
659.0,1.0,39000,2021,4,1.1102051282051282,False,True,False,False,False,False
4674.5,3.0,255000,2021,12,0.6352941176470588,False,False,False,False,True,False
945.0,1.0,111000,2024,9,0.981981981981982,False,True,False,False,False,False
1214.0,1.0,118000,2022,9,1.1440677966101696,False,True,False,False,False,False
1282.0,1.0,135400,2022,11,0.9970457902511078,False,True,False,False,False,False
1381.0,1.0,128600,2020,10,0.948678071539658,False,True,False,False,False,False
1546.0,1.0,141800,2023,1,1.0218617771509169,False,True,False,False,False,False
881.0,1.0,82000,2020,10,1.0353658536585366,False,True,False,False,False,False
1414.0,1.0,136600,2021,7,1.061493411420205,False,True,False,False,False,False
2649.0,1.0,263200,2021,5,1.1398176291793314,False,False,False,True,False,False
3031.0,3.0,246900,2021,4,1.0530579181855002,False,False,False,False,True,False
4533.0,3.0,328300,2022,12,0.7770332013402376,False,False,False,False,True,False
4042.5,3.0,230900,2021,10,0.8661758336942399,False,False,False,False,True,False
3325.0,2.0,255200,2021,3,0.9796238244514106,False,False,False,False,False,True
3622.5,3.0,241700,2021,10,1.034340091021928,False,False,False,False,True,False
4532.625,4.0,244400,2023,12,1.108837970540098,True,False,False,False,False,False
2208.0,1.0,186500,2022,9,1.28686327077748,False,False,False,True,False,False
2208.0,1.0,186500,2020,12,1.126005361930295,False,False,False,True,False,False
4526.0,2.0,280400,2022,6,0.9629101283880172,False,False,False,False,False,True
3265.0,3.0,239400,2021,6,1.0442773600668338,False,False,False,False,True,False
4499.0,2.0,364100,2021,11,0.9173304037352376,False,False,False,False,False,True
4499.0,2.0,364100,2021,3,0.5227986816808569,False,False,False,False,False,True
3503.25,2.0,235900,2021,4,1.0936837643069095,False,False,False,False,False,True
3508.65,3.0,235700,2023,12,0.9800905812473484,False,False,False,False,True,False
3508.65,3.0,235700,2023,10,1.2671022910479424,False,False,False,False,True,False
3253.75,3.0,241200,2024,2,1.326699834162521,False,False,False,False,True,False
3205.5,3.0,257500,2021,7,1.1611650485436893,False,False,False,False,True,False
810.0,1.0,57100,2021,10,1.1733800350262698,False,True,False,False,False,False
810.0,1.0,57100,2021,5,1.190893169877408,False,True,False,False,False,False
810.0,1.0,61600,2021,12,0.7305194805194806,False,True,False,False,False,False
810.0,1.0,61600,2024,4,1.4610389610389611,False,True,False,False,False,False
925.0,1.0,66100,2021,8,1.0204236006051437,False,True,False,False,False,False
810.0,1.0,60700,2021,1,1.0708401976935749,False,True,False,False,False,False
810.0,1.0,61400,2022,1,1.1237785016286646,False,True,False,False,False,False
925.0,1.0,60400,2024,4,1.274834437086093,False,True,False,False,False,False
864.0,1.0,66900,2023,5,0.5979073243647235,False,True,False,False,False,False
4766.25,3.0,314100,2023,1,1.0347023241006048,False,False,False,False,True,False
4766.25,3.0,314100,2021,10,0.5730659025787965,False,False,False,False,True,False
4173.0,2.0,244200,2023,3,1.351351351351351,False,False,False,False,False,True
4173.0,2.0,244200,2022,5,0.7985257985257985,False,False,False,False,False,True
3982.0,3.0,280200,2021,5,1.2491077801570307,False,False,False,False,True,False
4164.0,3.0,290600,2022,2,1.049552649690296,False,False,False,False,True,False
2494.80001,2.0,207300,2021,12,1.4544138929088275,False,False,False,False,False,True
2727.5,2.0,191400,2023,8,1.102403343782654,False,False,False,False,False,True
3593.25,2.0,325100,2021,7,1.0765918179021838,False,False,False,False,False,True
3609.25,2.0,292600,2021,8,1.0252904989747096,False,False,False,False,False,True
2388.0,1.0,208200,2022,8,1.0086455331412103,False,False,False,True,False,False
2038.0,2.0,205200,2022,2,1.0916179337231968,False,False,False,False,False,True
4066.0,3.0,283100,2021,12,0.8919109855174849,False,False,False,False,True,False
2360.0,3.0,205100,2023,10,0.7996099463676255,False,False,False,False,True,False
3349.5,3.0,230100,2024,6,1.4471968709256844,False,False,False,False,True,False
2951.25,2.0,231900,2022,11,1.0823630875377317,False,False,False,False,False,True
3392.75,3.0,228500,2022,2,1.0940919037199124,False,False,False,False,True,False
2080.0,1.0,192200,2024,4,1.09261186264308,False,False,False,True,False,False
4299.75,1.0,214000,2023,6,1.2149532710280373,False,False,False,True,False,False
830.0,1.0,43000,2022,10,0.9302325581395348,False,True,False,False,False,False
2205.60001,1.0,270300,2022,1,0.7769145394006659,False,False,False,True,False,False
2232.00001,1.0,219100,2021,10,0.9904153354632588,False,False,False,True,False,False
3563.0,3.0,261800,2021,7,0.9167303284950344,False,False,False,False,True,False
3047.7,1.0,209500,2021,12,0.5727923627684964,False,False,False,True,False,False
2039.0,1.0,146000,2023,2,1.226027397260274,False,False,False,True,False,False
2887.5,3.0,240600,2021,9,0.9975062344139652,False,False,False,False,True,False
2764.25,2.0,181200,2021,5,1.043046357615894,False,False,False,False,False,True
2824.0,2.0,196200,2022,11,1.4780835881753314,False,False,False,False,False,True
1489.0,1.0,179100,2023,7,1.1111111111111112,False,True,False,False,False,False
1379.0,1.0,185700,2024,1,1.1308562197092085,False,True,False,False,False,False
910.0,1.0,88600,2020,10,1.0711060948081264,False,True,False,False,False,False
910.0,1.0,88600,2024,4,1.2415349887133182,False,True,False,False,False,False
1006.0,1.0,89500,2020,12,0.9486033519553072,False,True,False,False,False,False
1006.0,1.0,90500,2023,3,1.0276243093922652,False,True,False,False,False,False
1006.0,1.0,86100,2022,1,1.0452961672473868,False,True,False,False,False,False
736.0,1.0,56300,2021,7,1.0657193605683837,False,True,False,False,False,False
940.0,1.0,59200,2021,10,1.0135135135135136,False,True,False,False,False,False
743.0,1.0,56000,2020,11,0.8035714285714286,False,True,False,False,False,False
743.0,1.0,56000,2023,9,1.4285714285714286,False,True,False,False,False,False
849.0,1.0,57500,2022,4,1.1304347826086956,False,True,False,False,False,False
650.0,1.0,42000,2021,11,1.130952380952381,False,True,False,False,False,False
650.0,1.0,42000,2021,4,1.1666666666666667,False,True,False,False,False,False
650.0,1.0,42000,2023,6,1.3214285714285714,False,True,False,False,False,False
600.0,1.0,38900,2020,11,0.7712082262210797,False,True,False,False,False,False
600.0,1.0,38900,2021,2,1.1568123393316196,False,True,False,False,False,False
600.0,1.0,38900,2022,2,1.1568123393316196,False,True,False,False,False,False
835.0,1.0,51600,2024,5,1.4534883720930232,False,True,False,False,False,False
835.0,1.0,51600,2020,11,0.9689922480620154,False,True,False,False,False,False
620.0,1.0,40100,2022,7,1.296758104738155,False,True,False,False,False,False
620.0,1.0,40100,2021,2,0.9975062344139652,False,True,False,False,False,False
620.0,1.0,40100,2023,2,1.4189526184538654,False,True,False,False,False,False
835.0,1.0,51600,2022,6,1.3275193798449612,False,True,False,False,False,False
835.0,1.0,51600,2023,1,1.3565891472868217,False,True,False,False,False,False
600.0,1.0,38900,2022,1,1.0282776349614395,False,True,False,False,False,False
700.0,1.0,45100,2021,3,0.8869179600886918,False,True,False,False,False,False
1135.0,1.0,63500,2023,6,1.110236220472441,False,True,False,False,False,False
2305.5,1.0,110800,2024,6,1.0018050541516246,False,False,False,True,False,False
914.0,1.0,80900,2023,12,1.2855377008652658,False,True,False,False,False,False
946.0,1.0,147200,2023,2,0.6114130434782609,False,True,False,False,False,False
2244.0,1.0,237500,2022,3,0.9263157894736842,False,True,False,False,False,False
3435.0,3.0,246800,2024,8,0.8711507293354943,False,False,False,False,True,False
3249.0,3.0,226600,2023,3,1.4342453662842012,False,False,False,False,True,False
3174.0,3.0,244300,2021,1,1.084731887024151,False,False,False,False,True,False
4002.0,3.0,224400,2022,2,0.9358288770053476,False,False,False,False,True,False
3873.0,3.0,256100,2021,6,1.1323701679031628,False,False,False,False,True,False
3927.0,3.0,248700,2022,4,1.1459589867310012,False,False,False,False,True,False
3945.0,3.0,248500,2022,4,1.146881287726358,False,False,False,False,True,False
3927.0,3.0,261800,2022,3,1.1077158135981666,False,False,False,False,True,False
3927.0,3.0,262700,2022,3,1.057765511990864,False,False,False,False,True,False
3927.0,3.0,251100,2022,2,1.0404221425726805,False,False,False,False,True,False
2125.0,2.0,77300,2022,12,0.7761966364812419,False,False,False,False,False,True
3882.0,4.0,217300,2022,6,1.4265991716520938,True,False,False,False,False,False
3882.0,4.0,217300,2021,11,0.9963184537505752,True,False,False,False,False,False
2112.0,2.0,162900,2021,2,1.2093308778391652,False,False,False,False,False,True
3573.0,3.0,223600,2023,6,1.4982110912343471,False,False,False,False,True,False
3573.0,3.0,223600,2021,10,1.0509838998211092,False,False,False,False,True,False
1680.0,2.0,154100,2023,8,1.2329656067488644,False,False,False,False,False,True
2730.0,3.0,211000,2023,1,1.4928909952606635,False,False,False,False,True,False
3528.0,3.0,305600,2021,1,0.8965968586387435,False,False,False,False,True,False
3528.0,3.0,305600,2023,1,1.1289267015706803,False,False,False,False,True,False
2855.0,2.0,325300,2022,4,0.974485090685521,False,False,False,False,False,True
2736.0,3.0,208200,2023,12,1.440922190201729,False,False,False,False,True,False
2465.0,2.0,240700,2023,3,1.038637307852098,False,False,False,False,False,True
1030.0,1.0,43800,2023,6,0.5707762557077626,False,True,False,False,False,False
3510.0,3.0,255300,2022,4,1.1359185272228751,False,False,False,False,True,False
3900.0,3.0,174500,2024,4,1.0888252148997135,False,False,False,False,True,False
3627.0,3.0,279600,2021,7,0.5272603719599428,False,False,False,False,True,False
3732.0,3.0,257100,2021,2,0.943212757681836,False,False,False,False,True,False
3708.0,3.0,188500,2021,2,1.0344827586206895,False,False,False,False,True,False
3455.0,2.0,220300,2022,1,1.407172038129823,False,False,False,False,False,True
4344.0,3.0,261300,2021,7,1.033295063145809,False,False,False,False,True,False
4371.0,3.0,273200,2023,8,1.4103221083455344,False,False,False,False,True,False
4512.0,3.0,246100,2024,1,0.9223892726533928,False,False,False,False,True,False
2985.5,3.0,240200,2021,2,0.6744379683597003,False,False,False,False,True,False
4257.0,3.0,195140,2022,1,1.3964333299169829,False,False,False,False,True,False
4284.0,3.0,277400,2023,1,1.1463590483056958,False,False,False,False,True,False
4284.0,3.0,277400,2023,1,1.1463590483056958,False,False,False,False,True,False
3361.0,3.0,252200,2021,1,1.0309278350515465,False,False,False,False,True,False
3798.0,3.0,247900,2020,12,1.0407422347720856,False,False,False,False,True,False
3765.0,3.0,248200,2022,1,1.0676873489121677,False,False,False,False,True,False
4102.5,3.0,221500,2023,3,1.489841986455982,False,False,False,False,True,False
3798.0,3.0,238200,2022,9,1.4483627204030227,False,False,False,False,True,False
2828.0,2.0,192000,2022,9,1.25,False,False,False,False,False,True
4167.0,3.0,299700,2020,11,1.0744077410744075,False,False,False,False,True,False
4032.0,3.0,260800,2023,7,1.4953987730061349,False,False,False,False,True,False
3852.0,3.0,258600,2021,11,0.6573859242072699,False,False,False,False,True,False
2118.0,2.0,166100,2022,8,1.065623118603251,False,False,False,False,False,True
3260.0,4.0,245900,2021,6,1.1325742171614477,True,False,False,False,False,False
3260.0,4.0,245900,2021,6,1.1325742171614477,True,False,False,False,False,False
1685.25,1.0,207800,2021,6,1.0582290664100096,False,False,False,True,False,False
2268.0,2.0,232100,2021,1,1.034037052994399,False,False,False,False,False,True
1762.80001,2.0,170300,2022,2,0.8984145625366999,False,False,False,False,False,True
4405.5,3.0,284700,2024,6,0.9308043554618896,False,False,False,False,True,False
3474.0,3.0,220100,2022,12,1.3266696955929125,False,False,False,False,True,False
4248.0,3.0,148000,2020,12,0.777027027027027,False,False,False,False,True,False
3741.0,3.0,223200,2021,3,0.9946236559139784,False,False,False,False,True,False
2964.6,3.0,293100,2022,10,1.0747185261003072,False,False,False,False,True,False
1925.68,1.0,161000,2021,12,1.3416149068322982,False,False,False,True,False,False
1925.68,1.0,151400,2022,11,1.287978863936592,False,False,False,True,False,False
2923.0,1.0,189000,2020,12,1.017989417989418,False,False,False,True,False,False
1804.0,1.0,178400,2022,2,0.9809417040358744,False,False,False,True,False,False
1804.0,1.0,170400,2024,9,1.4612676056338028,False,False,False,True,False,False
2590.0,1.0,200500,2022,4,1.4962593516209477,False,False,False,True,False,False
2590.0,1.0,200500,2021,9,0.6359102244389028,False,False,False,True,False,False
