TotalFinishedArea,LivingUnits,SaleDate,SalePrice,TotalAppraisedValue,AssrLandUse,PriceRatio
2964.0,3.0,2022/07/19 00:00:00+00,320000.0,242800,THREE FAMILY,1.3179571663920921
1313.25,1.0,2023/04/28 00:00:00+00,192000.0,154800,ONE FAMILY,1.2403100775193798
1168.125,1.0,2024/01/19 00:00:00+00,225000.0,160200,ONE FAMILY,1.404494382022472
1243.5,1.0,2022/04/18 00:00:00+00,234600.0,169600,ONE FAMILY,1.383254716981132
1243.5,1.0,2021/09/30 00:00:00+00,105000.0,169600,ONE FAMILY,0.6191037735849056
1440.00001,1.0,2022/06/29 00:00:00+00,200000.0,159100,ONE FAMILY,1.2570710245128849
767.5,1.0,2023/02/01 00:00:00+00,70000.0,116200,ONE FAMILY,0.6024096385542169
768.0,1.0,2024/02/23 00:00:00+00,175000.0,123200,ONE FAMILY,1.4204545454545454
753.0,1.0,2023/08/03 00:00:00+00,234000.0,174100,ONE FAMILY,1.344055140723722
1121.80001,1.0,2023/11/27 00:00:00+00,152000.0,182800,ONE FAMILY,0.8315098468271335
768.0,1.0,2022/05/27 00:00:00+00,103427.0,113300,ONE FAMILY,0.9128596646072374
768.0,1.0,2022/09/23 00:00:00+00,101000.0,113300,ONE FAMILY,0.8914386584289496
802.0,1.0,2021/10/18 00:00:00+00,123000.0,133200,ONE FAMILY,0.9234234234234234
997.30001,1.0,2021/09/09 00:00:00+00,197000.0,178700,ONE FAMILY,1.102406267487409
2596.00001,2.0,2021/10/15 00:00:00+00,285000.0,202600,TWO FAMILY,1.4067127344521224
1188.0,1.0,2021/08/11 00:00:00+00,201000.0,178100,ONE FAMILY,1.128579449747333
1188.0,1.0,2020/11/18 00:00:00+00,125000.0,178100,ONE FAMILY,0.7018528916339135
672.0,1.0,2023/06/30 00:00:00+00,82800.0,127800,ONE FAMILY,0.647887323943662
672.0,1.0,2023/11/02 00:00:00+00,121000.0,127800,ONE FAMILY,0.94679186228482
672.0,1.0,2021/07/02 00:00:00+00,112500.0,124600,ONE FAMILY,0.9028892455858748
671.5,1.0,2023/10/13 00:00:00+00,72000.0,125400,ONE FAMILY,0.5741626794258373
1663.0,2.0,2021/06/28 00:00:00+00,157000.0,169500,TWO FAMILY,0.9262536873156342
1074.50001,1.0,2022/02/15 00:00:00+00,136000.0,158500,ONE FAMILY,0.8580441640378549
1148.0,1.0,2022/09/27 00:00:00+00,215000.0,169300,ONE FAMILY,1.2699350265800355
1148.0,1.0,2021/10/18 00:00:00+00,87500.0,169300,ONE FAMILY,0.5168340224453633
1938.0,2.0,2022/08/01 00:00:00+00,255000.0,176800,TWO FAMILY,1.4423076923076923
1664.0,2.0,2021/04/29 00:00:00+00,185000.0,184700,TWO FAMILY,1.0016242555495398
1664.0,2.0,2021/01/26 00:00:00+00,185000.0,181700,TWO FAMILY,1.0181618051733627
1058.0,2.0,2023/07/10 00:00:00+00,168000.0,210900,TWO FAMILY,0.7965860597439545
1058.0,2.0,2024/04/22 00:00:00+00,141750.0,210900,TWO FAMILY,0.6721194879089616
3249.60001,2.0,2021/11/08 00:00:00+00,275000.0,229600,TWO FAMILY,1.1977351916376306
1664.0,2.0,2023/07/06 00:00:00+00,222500.0,174300,TWO FAMILY,1.27653471026965
1664.0,2.0,2021/05/12 00:00:00+00,110500.0,174600,TWO FAMILY,0.6328751431844215
744.0,1.0,2023/05/04 00:00:00+00,155000.0,157100,ONE FAMILY,0.9866327180140039
2176.0,2.0,2021/10/08 00:00:00+00,229000.0,182500,TWO FAMILY,1.2547945205479452
1938.0,2.0,2023/09/19 00:00:00+00,116783.32,187200,TWO FAMILY,0.6238425213675214
1664.0,2.0,2021/03/29 00:00:00+00,135100.0,172300,TWO FAMILY,0.7840975043528728
1664.0,2.0,2022/06/08 00:00:00+00,215000.0,168400,TWO FAMILY,1.2767220902612826
1075.20001,1.0,2022/04/27 00:00:00+00,217000.0,165200,ONE FAMILY,1.3135593220338984
1075.20001,1.0,2023/05/25 00:00:00+00,209000.0,165200,ONE FAMILY,1.265133171912833
1075.20001,1.0,2021/01/27 00:00:00+00,79500.0,157700,ONE FAMILY,0.5041217501585289
1664.0,2.0,2023/01/11 00:00:00+00,240000.0,171000,TWO FAMILY,1.4035087719298245
1663.0,2.0,2023/02/02 00:00:00+00,216000.0,169900,TWO FAMILY,1.2713360800470865
2056.0,2.0,2022/01/27 00:00:00+00,240000.0,203300,TWO FAMILY,1.1805213969503197
1086.0,1.0,2020/11/05 00:00:00+00,150000.0,159300,ONE FAMILY,0.9416195856873822
1008.00001,1.0,2022/06/01 00:00:00+00,95000.0,150600,ONE FAMILY,0.6308100929614874
2198.0,1.0,2021/06/14 00:00:00+00,270000.0,288500,ONE FAMILY,0.9358752166377816
3051.60001,2.0,2023/08/08 00:00:00+00,305000.0,272900,TWO FAMILY,1.1176255038475633
1008.00001,1.0,2021/02/23 00:00:00+00,169000.0,166000,ONE FAMILY,1.0180722891566265
1008.00001,1.0,2022/02/04 00:00:00+00,174000.0,162200,ONE FAMILY,1.0727496917385944
1008.00001,1.0,2024/08/19 00:00:00+00,221000.0,160600,ONE FAMILY,1.3760896637608966
1008.00001,1.0,2020/11/16 00:00:00+00,121100.0,167600,ONE FAMILY,0.7225536992840096
1008.00001,1.0,2020/12/15 00:00:00+00,166000.0,152800,ONE FAMILY,1.0863874345549738
1008.00001,1.0,2022/09/12 00:00:00+00,217000.0,169700,ONE FAMILY,1.2787271655863288
1008.00001,1.0,2021/03/11 00:00:00+00,165000.0,163000,ONE FAMILY,1.0122699386503067
2724.0,2.0,2021/02/16 00:00:00+00,252000.0,231900,TWO FAMILY,1.0866752910737387
1008.00001,1.0,2023/06/29 00:00:00+00,220000.0,155800,ONE FAMILY,1.4120667522464698
1050.00001,1.0,2022/07/01 00:00:00+00,206000.0,166600,ONE FAMILY,1.2364945978391357
1008.00001,1.0,2023/03/03 00:00:00+00,219000.0,162100,ONE FAMILY,1.35101789019124
1008.00001,1.0,2020/10/13 00:00:00+00,150000.0,162100,ONE FAMILY,0.9253547193090684
1080.0,1.0,2022/06/21 00:00:00+00,207000.0,142800,ONE FAMILY,1.449579831932773
2178.0,1.0,2022/04/21 00:00:00+00,155000.0,152200,ONE FAMILY,1.0183968462549278
3128.0,2.0,2022/03/18 00:00:00+00,178711.0,225400,TWO FAMILY,0.7928615794143744
1598.8,1.0,2021/01/20 00:00:00+00,212000.0,175200,ONE FAMILY,1.2100456621004567
4259.0,2.0,2024/01/22 00:00:00+00,254895.58,288700,TWO FAMILY,0.8829081399376515
2371.20001,1.0,2021/05/25 00:00:00+00,276000.0,265900,ONE FAMILY,1.037984204588191
1929.0,1.0,2023/01/23 00:00:00+00,235000.0,223300,ONE FAMILY,1.052395879982087
2760.0,2.0,2021/01/25 00:00:00+00,150000.0,226200,TWO FAMILY,0.6631299734748011
4135.0,2.0,2022/01/05 00:00:00+00,242000.0,326000,TWO FAMILY,0.7423312883435583
3700.0,3.0,2023/02/01 00:00:00+00,350176.0,261000,THREE FAMILY,1.3416704980842913
2678.0,2.0,2023/01/10 00:00:00+00,300000.0,274400,TWO FAMILY,1.0932944606413995
3302.0,2.0,2021/01/20 00:00:00+00,156000.0,291800,TWO FAMILY,0.5346127484578478
3556.0,3.0,2022/08/10 00:00:00+00,310000.0,273300,THREE FAMILY,1.1342846688620563
2880.0,1.0,2021/08/03 00:00:00+00,275000.0,248100,ONE FAMILY,1.1084240225715438
2880.0,1.0,2021/03/01 00:00:00+00,250000.0,248100,ONE FAMILY,1.007658202337767
2625.0,1.0,2022/06/13 00:00:00+00,180000.0,189000,ONE FAMILY,0.9523809523809523
2290.60001,1.0,2022/04/13 00:00:00+00,215000.0,188700,ONE FAMILY,1.1393746687864335
3744.0,3.0,2022/12/02 00:00:00+00,293000.0,212000,THREE FAMILY,1.3820754716981132
4311.25,3.0,2022/10/06 00:00:00+00,305000.0,258600,THREE FAMILY,1.1794276875483372
2535.0,2.0,2021/10/20 00:00:00+00,275000.0,233500,TWO FAMILY,1.177730192719486
2535.0,2.0,2021/06/10 00:00:00+00,165000.0,233500,TWO FAMILY,0.7066381156316917
2557.5,1.0,2022/08/16 00:00:00+00,255000.0,195000,ONE FAMILY,1.3076923076923077
3810.5,3.0,2022/07/06 00:00:00+00,289000.0,233800,THREE FAMILY,1.2360992301112061
2946.0,2.0,2024/04/23 00:00:00+00,290000.0,197100,TWO FAMILY,1.4713343480466767
3387.75,2.0,2021/04/08 00:00:00+00,220000.0,200400,TWO FAMILY,1.0978043912175648
3209.25,2.0,2021/03/01 00:00:00+00,190000.0,194100,TWO FAMILY,0.9788768675940237
4183.0,3.0,2021/09/15 00:00:00+00,341000.0,340000,THREE FAMILY,1.0029411764705882
2705.0,2.0,2021/05/25 00:00:00+00,136000.0,203200,TWO FAMILY,0.6692913385826772
2548.0,2.0,2021/12/21 00:00:00+00,137000.0,155700,TWO FAMILY,0.8798972382787412
2547.0,3.0,2024/04/22 00:00:00+00,250000.0,196400,THREE FAMILY,1.2729124236252545
3861.5,3.0,2022/01/26 00:00:00+00,245000.0,225800,THREE FAMILY,1.0850310008857396
4065.0,3.0,2023/11/27 00:00:00+00,265000.0,255300,THREE FAMILY,1.0379945162553859
4806.0,3.0,2024/06/21 00:00:00+00,360000.0,276700,THREE FAMILY,1.3010480664980122
3867.0,3.0,2021/01/14 00:00:00+00,175000.0,187300,THREE FAMILY,0.9343299519487454
3398.0,3.0,2021/07/23 00:00:00+00,230578.0,210400,THREE FAMILY,1.095903041825095
4246.0,3.0,2021/03/03 00:00:00+00,230000.0,243100,THREE FAMILY,0.9461127108185932
4240.75,3.0,2020/11/18 00:00:00+00,220000.0,212700,THREE FAMILY,1.0343206393982134
4231.0,3.0,2024/04/08 00:00:00+00,347000.0,264200,THREE FAMILY,1.3133989401968207
3158.0,2.0,2021/09/01 00:00:00+00,185000.0,218900,TWO FAMILY,0.8451347647327547
3158.0,2.0,2024/07/25 00:00:00+00,235000.0,218900,TWO FAMILY,1.0735495660118777
3404.0,3.0,2023/03/27 00:00:00+00,250000.0,218600,THREE FAMILY,1.1436413540713632
2928.75,2.0,2023/10/02 00:00:00+00,310000.0,209600,TWO FAMILY,1.4790076335877862
3885.75,3.0,2023/12/27 00:00:00+00,115000.0,227400,THREE FAMILY,0.5057167985927881
3804.0,3.0,2021/11/15 00:00:00+00,174000.0,119400,THREE FAMILY,1.4572864321608041
2084.00001,2.0,2021/09/01 00:00:00+00,75000.0,90100,TWO FAMILY,0.832408435072142
1896.00001,2.0,2023/02/07 00:00:00+00,190000.0,165700,TWO FAMILY,1.1466505733252867
3861.0,3.0,2021/12/13 00:00:00+00,260000.0,247400,THREE FAMILY,1.0509296685529508
3798.0,3.0,2023/03/07 00:00:00+00,324000.0,255200,THREE FAMILY,1.2695924764890283
4020.0,3.0,2023/08/11 00:00:00+00,110000.0,110100,THREE FAMILY,0.9990917347865577
3682.0,3.0,2021/01/06 00:00:00+00,275000.0,249700,THREE FAMILY,1.1013215859030836
3760.0,2.0,2023/06/13 00:00:00+00,212000.0,227700,TWO FAMILY,0.9310496267018006
2198.75,1.0,2023/10/19 00:00:00+00,158155.0,162000,ONE FAMILY,0.9762654320987655
3541.25,1.0,2024/06/27 00:00:00+00,140500.0,119400,ONE FAMILY,1.176716917922948
3696.0,3.0,2021/11/04 00:00:00+00,245000.0,273700,THREE FAMILY,0.8951406649616368
3297.0,2.0,2024/07/01 00:00:00+00,200000.0,134200,TWO FAMILY,1.4903129657228018
2062.0,2.0,2022/08/12 00:00:00+00,95000.0,184200,TWO FAMILY,0.5157437567861021
2062.0,2.0,2024/07/02 00:00:00+00,275000.0,184200,TWO FAMILY,1.492942453854506
2062.0,2.0,2022/09/23 00:00:00+00,195000.0,184200,TWO FAMILY,1.0586319218241043
3823.75,3.0,2023/11/17 00:00:00+00,219356.0,287900,THREE FAMILY,0.7619173324070858
4970.625,3.0,2021/05/13 00:00:00+00,270000.0,297100,THREE FAMILY,0.9087849209020532
1806.0,1.0,2022/05/27 00:00:00+00,170000.0,127000,ONE FAMILY,1.3385826771653544
3729.0,3.0,2024/07/02 00:00:00+00,240000.0,253700,THREE FAMILY,0.9459992116673236
1883.0,1.0,2022/04/18 00:00:00+00,170000.0,142400,ONE FAMILY,1.1938202247191012
1852.0,1.0,2022/10/20 00:00:00+00,124000.0,141000,ONE FAMILY,0.8794326241134752
3988.75,2.0,2023/01/23 00:00:00+00,260000.0,211300,TWO FAMILY,1.2304779933743493
2466.0,1.0,2022/04/28 00:00:00+00,141000.0,173000,ONE FAMILY,0.815028901734104
1150.0,1.0,2022/04/28 00:00:00+00,49900.0,64700,CONDOMINIMUM,0.7712519319938176
1150.0,1.0,2023/11/03 00:00:00+00,66000.0,64700,CONDOMINIMUM,1.0200927357032457
1150.0,1.0,2023/09/18 00:00:00+00,39723.34,64700,CONDOMINIMUM,0.6139619783616692
2510.0,2.0,2024/07/16 00:00:00+00,299000.0,222700,TWO FAMILY,1.3426133812303547
3498.0,3.0,2020/12/11 00:00:00+00,245600.0,240800,THREE FAMILY,1.0199335548172757
3831.0,2.0,2024/03/28 00:00:00+00,400000.0,299300,TWO FAMILY,1.3364517206815905
3584.5,3.0,2023/05/19 00:00:00+00,249000.0,215200,THREE FAMILY,1.1570631970260223
3384.35,3.0,2022/12/22 00:00:00+00,235000.0,226200,THREE FAMILY,1.0389036251105217
3624.25001,3.0,2022/10/17 00:00:00+00,170000.0,238700,THREE FAMILY,0.7121910347716799
3367.5,3.0,2024/05/17 00:00:00+00,215000.0,184600,THREE FAMILY,1.1646803900325027
3367.5,3.0,2022/06/16 00:00:00+00,155000.0,184600,THREE FAMILY,0.8396533044420368
3075.0,3.0,2023/07/12 00:00:00+00,250000.0,177400,THREE FAMILY,1.4092446448703495
3075.0,3.0,2021/05/25 00:00:00+00,140000.0,177400,THREE FAMILY,0.7891770011273957
3960.0,3.0,2023/03/23 00:00:00+00,290000.0,257100,THREE FAMILY,1.1279657720731233
4173.5,3.0,2024/04/29 00:00:00+00,300000.0,286000,THREE FAMILY,1.048951048951049
3039.0,2.0,2022/05/31 00:00:00+00,100000.0,102700,TWO FAMILY,0.9737098344693281
3676.75,3.0,2021/10/27 00:00:00+00,305000.0,245500,THREE FAMILY,1.2423625254582484
3431.25,2.0,2022/05/12 00:00:00+00,220000.0,241800,TWO FAMILY,0.9098428453267163
2947.5,2.0,2021/06/04 00:00:00+00,285000.0,220600,TWO FAMILY,1.2919310970081597
2557.0,2.0,2022/12/07 00:00:00+00,215000.0,199900,TWO FAMILY,1.0755377688844423
3960.0,3.0,2020/11/20 00:00:00+00,27716.0,47200,THREE FAMILY,0.5872033898305085
3991.0,3.0,2021/02/16 00:00:00+00,136000.0,158600,THREE FAMILY,0.8575031525851198
3273.5,2.0,2023/11/13 00:00:00+00,290000.0,228800,TWO FAMILY,1.2674825174825175
2125.20001,1.0,2022/03/30 00:00:00+00,68000.0,87800,ONE FAMILY,0.7744874715261959
2125.20001,1.0,2023/06/28 00:00:00+00,100000.0,87800,ONE FAMILY,1.1389521640091116
3916.0,3.0,2021/10/18 00:00:00+00,250000.0,244400,THREE FAMILY,1.0229132569558101
3882.0,3.0,2024/05/13 00:00:00+00,345000.0,230500,THREE FAMILY,1.4967462039045554
3900.0,3.0,2022/04/06 00:00:00+00,250000.0,249800,THREE FAMILY,1.00080064051241
3367.0,3.0,2023/03/10 00:00:00+00,120000.0,180800,THREE FAMILY,0.6637168141592921
3367.0,3.0,2023/03/10 00:00:00+00,200000.0,208500,THREE FAMILY,0.9592326139088729
3367.0,3.0,2024/03/19 00:00:00+00,285000.0,208500,THREE FAMILY,1.3669064748201438
3546.5,2.0,2022/12/15 00:00:00+00,155000.0,274900,TWO FAMILY,0.5638413968715896
3699.0,3.0,2021/10/15 00:00:00+00,255000.0,249500,THREE FAMILY,1.0220440881763526
3978.0,3.0,2023/04/06 00:00:00+00,186000.0,255800,THREE FAMILY,0.727130570758405
3942.75,3.0,2023/06/06 00:00:00+00,310000.0,233900,THREE FAMILY,1.3253527148353998
3898.25,3.0,2020/12/08 00:00:00+00,300000.0,290900,THREE FAMILY,1.0312822275696116
3378.0,2.0,2023/02/01 00:00:00+00,168000.0,207100,TWO FAMILY,0.8112023177209078
3630.0,3.0,2024/04/08 00:00:00+00,275000.0,222300,THREE FAMILY,1.2370670265407107
3630.0,3.0,2024/04/08 00:00:00+00,330000.0,222300,THREE FAMILY,1.484480431848853
4395.125,3.0,2022/07/18 00:00:00+00,200000.0,217900,THREE FAMILY,0.9178522257916475
4310.625,3.0,2022/11/21 00:00:00+00,310000.0,214800,THREE FAMILY,1.4432029795158288
3368.75,3.0,2024/04/22 00:00:00+00,234000.0,187300,THREE FAMILY,1.2493326214628937
4840.80002,2.0,2023/07/26 00:00:00+00,325000.0,300900,TWO FAMILY,1.080093054170821
4840.80002,2.0,2023/07/26 00:00:00+00,325000.0,300900,TWO FAMILY,1.080093054170821
2420.5,2.0,2024/04/22 00:00:00+00,250000.0,190000,TWO FAMILY,1.3157894736842106
2835.20001,1.0,2022/01/20 00:00:00+00,135000.0,177500,ONE FAMILY,0.7605633802816901
2835.20001,1.0,2023/03/22 00:00:00+00,245000.0,177500,ONE FAMILY,1.380281690140845
3081.0,2.0,2024/03/05 00:00:00+00,235000.0,168200,TWO FAMILY,1.3971462544589774
4442.625,3.0,2022/03/18 00:00:00+00,247000.0,274500,THREE FAMILY,0.8998178506375227
3367.0,3.0,2022/01/31 00:00:00+00,269000.0,210100,THREE FAMILY,1.2803426939552593
3194.0,2.0,2023/12/27 00:00:00+00,115000.0,131000,TWO FAMILY,0.8778625954198473
2906.25,3.0,2022/01/26 00:00:00+00,245000.0,205600,THREE FAMILY,1.1916342412451362
2507.60001,1.0,2021/06/01 00:00:00+00,210000.0,197400,ONE FAMILY,1.0638297872340425
4225.0,3.0,2024/09/13 00:00:00+00,190000.0,269400,THREE FAMILY,0.7052709725315516
4495.5,3.0,2022/06/28 00:00:00+00,260000.0,184300,THREE FAMILY,1.410743353228432
3240.0,3.0,2021/04/19 00:00:00+00,212000.0,234500,THREE FAMILY,0.9040511727078892
3586.0,2.0,2022/12/06 00:00:00+00,275000.0,191300,TWO FAMILY,1.4375326711970726
4449.5,3.0,2020/12/11 00:00:00+00,220000.0,229700,THREE FAMILY,0.957771005659556
4200.0,3.0,2021/01/20 00:00:00+00,75000.0,132600,THREE FAMILY,0.5656108597285068
4680.0,3.0,2022/03/31 00:00:00+00,336000.0,284000,THREE FAMILY,1.1830985915492958
4200.0,3.0,2023/09/14 00:00:00+00,210000.0,247200,THREE FAMILY,0.8495145631067961
3337.0,3.0,2021/06/16 00:00:00+00,215000.0,233600,THREE FAMILY,0.9203767123287672
3099.25,2.0,2021/06/24 00:00:00+00,275000.0,263500,TWO FAMILY,1.0436432637571158
3898.25,3.0,2023/11/16 00:00:00+00,225000.0,246800,THREE FAMILY,0.9116693679092382
3266.25,3.0,2021/12/01 00:00:00+00,260000.0,212100,THREE FAMILY,1.2258368694012258
3730.80002,3.0,2022/07/13 00:00:00+00,200000.0,196800,THREE FAMILY,1.016260162601626
3948.0,3.0,2020/12/14 00:00:00+00,243000.0,242800,THREE FAMILY,1.0008237232289952
3849.0,3.0,2022/08/22 00:00:00+00,350000.0,294900,THREE FAMILY,1.186842997626314
2798.80001,3.0,2023/10/11 00:00:00+00,149700.0,143000,THREE FAMILY,1.0468531468531468
3025.0,2.0,2022/10/12 00:00:00+00,310000.0,206800,TWO FAMILY,1.4990328820116054
3025.0,2.0,2022/05/10 00:00:00+00,150000.0,206800,TWO FAMILY,0.7253384912959381
3488.00001,2.0,2021/03/11 00:00:00+00,254900.0,278500,TWO FAMILY,0.9152603231597846
3488.00001,2.0,2022/05/11 00:00:00+00,290000.0,278500,TWO FAMILY,1.0412926391382407
5056.0,3.0,2023/11/06 00:00:00+00,320000.0,316700,THREE FAMILY,1.010419955794127
3532.75,3.0,2023/04/10 00:00:00+00,320000.0,238200,THREE FAMILY,1.343408900083963
3726.0,3.0,2022/11/29 00:00:00+00,165000.0,241100,THREE FAMILY,0.6843633347158855
3726.0,3.0,2022/11/29 00:00:00+00,185000.0,241100,THREE FAMILY,0.7673164661965989
3948.0,3.0,2022/08/15 00:00:00+00,280000.0,260300,THREE FAMILY,1.075681905493661
3948.0,3.0,2021/02/26 00:00:00+00,249000.0,240500,THREE FAMILY,1.0353430353430353
3810.0,3.0,2024/05/13 00:00:00+00,185000.0,160200,THREE FAMILY,1.1548064918851435
3156.25,2.0,2022/06/30 00:00:00+00,185000.0,189700,TWO FAMILY,0.9752240379546653
2897.5,2.0,2023/09/01 00:00:00+00,200000.0,159800,TWO FAMILY,1.2515644555694618
1728.00001,2.0,2022/04/12 00:00:00+00,115000.0,160300,TWO FAMILY,0.7174048658764816
1728.00001,2.0,2023/12/29 00:00:00+00,230000.0,160300,TWO FAMILY,1.4348097317529631
3322.5,2.0,2021/08/30 00:00:00+00,100000.0,187700,TWO FAMILY,0.5327650506126798
3150.5,3.0,2021/06/11 00:00:00+00,292000.0,307900,THREE FAMILY,0.9483598570964599
2988.75,3.0,2021/08/13 00:00:00+00,230000.0,204800,THREE FAMILY,1.123046875
3232.80001,2.0,2023/04/17 00:00:00+00,170000.0,206600,TWO FAMILY,0.8228460793804453
3735.0,3.0,2024/02/21 00:00:00+00,257000.0,292100,THREE FAMILY,0.8798356727148237
1119.0,1.0,2023/12/06 00:00:00+00,95000.0,72700,CONDOMINIMUM,1.3067400275103163
789.0,1.0,2022/02/04 00:00:00+00,40000.0,34900,CONDOMINIMUM,1.146131805157593
1182.0,1.0,2021/10/18 00:00:00+00,67000.0,62400,CONDOMINIMUM,1.0737179487179487
4195.5,3.0,2020/11/09 00:00:00+00,144782.0,272500,THREE FAMILY,0.5313100917431193
3888.0,3.0,2020/10/08 00:00:00+00,265000.0,288700,THREE FAMILY,0.9179078628333911
2450.0,2.0,2022/04/08 00:00:00+00,215000.0,200400,TWO FAMILY,1.0728542914171657
3696.0,3.0,2021/11/10 00:00:00+00,85000.0,59500,THREE FAMILY,1.4285714285714286
1364.0,1.0,2021/07/15 00:00:00+00,135000.0,121100,ONE FAMILY,1.1147811725846408
3691.5,3.0,2021/07/14 00:00:00+00,150000.0,215600,THREE FAMILY,0.6957328385899815
3804.0,3.0,2021/10/28 00:00:00+00,130000.0,198400,THREE FAMILY,0.655241935483871
3350.5,3.0,2023/02/07 00:00:00+00,240000.0,239500,THREE FAMILY,1.0020876826722338
4222.75,3.0,2023/04/27 00:00:00+00,149870.0,277300,THREE FAMILY,0.5404615939415796
3398.0,3.0,2021/06/02 00:00:00+00,285000.0,234300,THREE FAMILY,1.2163892445582587
3484.25,3.0,2024/03/21 00:00:00+00,350000.0,254800,THREE FAMILY,1.3736263736263736
2222.5,1.0,2020/11/16 00:00:00+00,81500.0,152200,ONE FAMILY,0.5354796320630749
2222.5,1.0,2022/05/02 00:00:00+00,214000.0,152200,ONE FAMILY,1.4060446780551905
3720.0,3.0,2021/02/23 00:00:00+00,350000.0,266400,THREE FAMILY,1.3138138138138138
3936.0,3.0,2022/07/18 00:00:00+00,215000.0,244100,THREE FAMILY,0.8807865628840639
3936.0,3.0,2023/02/02 00:00:00+00,315000.0,244100,THREE FAMILY,1.2904547316673494
2494.0,2.0,2023/04/11 00:00:00+00,132290.0,227300,TWO FAMILY,0.5820061592608887
3481.5,3.0,2021/08/24 00:00:00+00,245000.0,235200,THREE FAMILY,1.0416666666666667
3481.5,3.0,2022/10/04 00:00:00+00,325000.0,235200,THREE FAMILY,1.3818027210884354
3466.75,3.0,2022/10/12 00:00:00+00,80000.0,128900,THREE FAMILY,0.6206361520558572
3466.75,3.0,2022/12/08 00:00:00+00,135000.0,128900,THREE FAMILY,1.0473235065942592
3000.0,3.0,2021/06/16 00:00:00+00,319600.0,264300,THREE FAMILY,1.209231933409005
3861.0,3.0,2021/06/02 00:00:00+00,187000.0,240500,THREE FAMILY,0.7775467775467776
1456.0,1.0,2022/06/23 00:00:00+00,172000.0,177200,ONE FAMILY,0.9706546275395034
1332.0,1.0,2021/11/08 00:00:00+00,70000.0,67600,CONDOMINIMUM,1.0355029585798816
3654.0,3.0,2021/09/14 00:00:00+00,215000.0,206700,THREE FAMILY,1.0401548137397194
3787.5,3.0,2024/07/22 00:00:00+00,380000.0,257600,THREE FAMILY,1.4751552795031055
2271.25,2.0,2021/12/13 00:00:00+00,150000.0,159400,TWO FAMILY,0.9410288582183187
1008.00001,1.0,2020/10/29 00:00:00+00,104000.0,110600,ONE FAMILY,0.9403254972875226
1326.0,1.0,2023/12/27 00:00:00+00,68000.0,85300,ONE FAMILY,0.7971864009378663
2760.0,2.0,2020/12/01 00:00:00+00,190000.0,190800,TWO FAMILY,0.9958071278825996
2600.0,2.0,2022/12/29 00:00:00+00,270000.0,190200,TWO FAMILY,1.4195583596214512
3398.0,3.0,2023/12/08 00:00:00+00,275000.0,201800,THREE FAMILY,1.362735381565907
1350.0,1.0,2021/01/22 00:00:00+00,130000.0,149200,ONE FAMILY,0.871313672922252
1959.0,2.0,2022/01/24 00:00:00+00,121250.0,159800,TWO FAMILY,0.7587609511889862
3470.00001,2.0,2021/10/18 00:00:00+00,177900.0,205200,TWO FAMILY,0.8669590643274854
3490.75,3.0,2022/04/29 00:00:00+00,259900.0,242700,THREE FAMILY,1.0708693860733416
3357.875,3.0,2022/08/08 00:00:00+00,183600.0,230800,THREE FAMILY,0.7954939341421143
3158.75,3.0,2024/07/22 00:00:00+00,160000.0,234200,THREE FAMILY,0.6831767719897524
4126.5,3.0,2020/11/04 00:00:00+00,260000.0,262600,THREE FAMILY,0.9900990099009901
1074.50001,1.0,2022/03/08 00:00:00+00,109000.0,120100,ONE FAMILY,0.9075770191507078
2508.0,2.0,2020/12/28 00:00:00+00,154600.0,214300,TWO FAMILY,0.7214185720951937
2022.0,2.0,2021/12/20 00:00:00+00,192900.0,200100,TWO FAMILY,0.9640179910044977
3404.0,2.0,2023/03/13 00:00:00+00,272500.0,198100,THREE FAMILY,1.375567895002524
4200.0,3.0,2022/09/02 00:00:00+00,360000.0,295900,THREE FAMILY,1.2166272389320716
3392.0,4.0,2022/05/03 00:00:00+00,299900.0,232800,APT FOUR,1.2882302405498283
1008.0,1.0,2023/03/13 00:00:00+00,129999.0,99500,ONE FAMILY,1.3065226130653267
1344.0,1.0,2024/07/24 00:00:00+00,110000.0,123800,ONE FAMILY,0.8885298869143781
3484.25,3.0,2022/09/16 00:00:00+00,150000.0,252700,THREE FAMILY,0.593589236248516
4422.0,3.0,2023/08/28 00:00:00+00,280000.0,311200,THREE FAMILY,0.8997429305912596
4422.0,3.0,2024/09/25 00:00:00+00,415000.0,311200,THREE FAMILY,1.333547557840617
4422.0,3.0,2022/02/04 00:00:00+00,170000.0,311200,THREE FAMILY,0.5462724935732648
3340.0,2.0,2021/03/29 00:00:00+00,50000.0,43500,TWO FAMILY,1.1494252873563218
3825.0,3.0,2023/02/07 00:00:00+00,330000.0,269400,THREE FAMILY,1.2249443207126949
3857.5,3.0,2023/06/15 00:00:00+00,350000.0,243800,THREE FAMILY,1.435602953240361
3978.0,3.0,2023/10/20 00:00:00+00,100000.0,102800,THREE FAMILY,0.9727626459143969
1266.0,1.0,2024/04/12 00:00:00+00,107000.0,120800,ONE FAMILY,0.8857615894039735
2990.0,3.0,2023/09/22 00:00:00+00,350000.0,242900,THREE FAMILY,1.440922190201729
2542.5,2.0,2021/06/15 00:00:00+00,255000.0,204100,TWO FAMILY,1.2493875551200393
966.0,1.0,2023/04/03 00:00:00+00,145500.0,107700,ONE FAMILY,1.350974930362117
1566.0,1.0,2022/03/29 00:00:00+00,95000.0,142500,ONE FAMILY,0.6666666666666666
